bathrooms,bedrooms,has_photo,price,square_feet,latitude,longitude,pets_cats,pets_dogs,pets_none,amenities_count,age_in_days,post_hour,post_day_of_week
1.0,3,1,990,819,40.1145,-88.2723,0,0,1,2,0,11,3
1.0,1,1,2048,820,47.6156,-122.2109,0,0,1,1,99,0,2
1.0,2,1,1900,820,33.9531,-118.3454,1,1,0,0,0,11,3
1.0,1,1,1900,820,44.0559,-121.3041,1,1,0,0,0,11,3
1.0,1,1,1733,820,40.4667,-79.95,0,0,1,1,99,4,2
1.0,1,1,1700,820,46.8013,-100.7562,1,1,0,0,0,11,3
1.0,2,1,1685,820,47.616,-122.3275,1,1,0,0,19,14,4
1.0,3,1,1663,820,41.8625,-87.6825,1,1,0,1,12,11,5
1.0,2,1,1600,820,38.3622,-121.9712,1,1,0,0,0,11,3
1.0,2,1,1549,820,47.4608,-122.2095,1,1,0,3,99,4,2
1.0,2,1,1456,820,40.4448,-79.9725,1,1,0,4,16,11,1
1.0,2,1,1455,820,47.8495,-122.2825,1,1,0,8,99,3,2
1.0,1,1,1373,820,32.9239,-96.8765,1,1,0,0,0,11,3
1.0,1,1,1370,820,32.8427,-96.9607,1,1,0,1,0,11,3
1.0,1,1,1315,820,29.7714,-95.4343,1,1,0,10,0,11,3
1.0,1,1,1225,820,47.3099,-122.3139,0,0,1,3,99,0,2
1.0,2,1,1220,820,39.6904,-105.0901,1,1,0,3,99,20,1
1.0,1,1,1215,820,47.3071,-122.3404,1,1,0,11,4,11,6
1.0,1,1,1202,820,47.9338,-122.2052,1,1,0,12,0,11,3
1.0,1,1,1177,820,38.9954,-94.6422,1,1,0,1,0,11,3
1.0,1,1,1115,820,39.4915,-76.6609,0,0,1,5,99,1,2
1.0,1,1,1115,820,39.4915,-76.6609,0,0,1,5,99,2,2
1.0,1,1,1025,820,40.7061,-111.9048,1,1,0,0,0,11,3
1.0,1,1,1022,820,30.0532,-95.2033,1,1,0,3,0,11,3
1.0,1,1,1015,820,33.9649,-84.5107,1,1,0,0,0,11,3
1.0,1,1,873,820,32.833,-83.6723,1,1,0,4,0,11,3
1.0,1,1,835,820,48.2469,-101.3017,1,1,0,0,0,11,3
1.0,1,1,835,820,48.2469,-101.3017,1,1,0,0,0,11,3
1.0,1,1,775,820,48.2469,-101.3017,0,0,1,0,0,11,3
1.0,2,1,735,820,39.2228,-84.5835,0,0,1,3,99,1,2
1.0,2,1,625,820,35.5119,-97.5026,0,0,1,0,99,4,2
1.0,1,1,585,820,44.5099,-88.0178,1,1,0,6,0,11,3
1.0,1,1,1695,821,45.6658,-111.1159,1,1,0,0,0,11,3
1.0,1,0,910,821,33.6912,-84.2465,0,0,1,4,99,2,2
1.0,2,1,650,821,29.7714,-95.4343,1,1,0,6,4,11,6
1.0,1,1,1870,822,32.8004,-96.7887,1,1,0,8,99,18,1
1.0,2,1,1795,822,47.616,-122.3275,0,1,0,0,0,11,3
1.0,2,1,975,822,30.5118,-97.6873,0,0,1,3,0,11,3
1.0,1,1,880,822,37.6836,-97.3369,0,0,1,10,0,11,3
1.0,1,1,800,822,46.8608,-96.8096,0,0,1,0,3,12,6
1.0,1,1,2560,823,40.789,-74.0122,0,0,1,3,99,2,2
1.0,1,1,1575,823,43.0531,-87.9659,1,1,0,10,12,11,5
1.0,1,1,1560,823,43.1486,-87.9118,1,0,0,10,0,11,3
1.0,2,1,1280,823,32.6924,-97.1324,1,1,0,10,99,2,2
1.0,1,1,1169,823,36.0993,-115.2838,0,0,1,5,99,20,1
1.0,1,1,1159,823,34.1222,-84.2975,0,0,1,6,99,0,2
2.0,2,1,1100,823,42.0259,-93.6516,0,0,1,0,0,11,3
1.0,1,1,2035,824,47.5988,-122.1507,1,0,0,0,0,11,3
1.0,2,1,1840,824,47.791,-122.2177,1,1,0,2,99,1,2
2.0,3,1,1736,824,34.0791,-84.2039,0,0,1,4,99,0,2
1.0,1,1,1549,824,30.3054,-97.7497,0,0,1,3,0,11,3
1.0,1,1,1405,824,32.8212,-96.7853,1,1,0,1,0,11,3
1.0,1,1,1150,824,44.8144,-93.1655,1,1,0,0,0,11,3
1.0,1,1,1070,824,40.5734,-111.8511,1,1,0,5,0,11,3
1.0,2,0,1005,824,35.8079,-78.6466,1,1,0,11,99,1,2
1.0,2,1,995,824,35.823,-78.6438,1,1,0,4,8,10,2
1.0,1,1,600,824,30.0796,-95.617,0,0,1,8,4,11,6
1.0,2,1,2475,825,33.852,-118.3759,0,0,1,1,8,10,2
1.0,1,1,2199,825,34.1656,-118.3916,1,1,0,0,0,11,3
1.0,2,1,1895,825,47.616,-122.3275,0,0,1,0,0,11,3
1.0,1,1,1800,825,40.2967,-74.6137,0,0,1,5,99,4,2
1.0,1,1,1645,825,34.0648,-84.0849,1,1,0,14,99,1,2
2.0,2,1,1600,825,40.0054,-75.1415,0,0,1,5,4,11,6
1.0,1,1,1587,825,40.2967,-74.6137,0,0,1,4,99,4,2
1.0,2,1,1550,825,30.3054,-97.7497,1,1,0,0,0,11,3
1.0,2,1,1549,825,41.8625,-87.6825,1,1,0,1,0,11,3
1.0,2,1,1525,825,33.7416,-84.2614,0,0,1,0,19,14,4
1.0,1,1,1495,825,41.6505,-70.9367,1,1,0,10,0,11,3
1.0,1,0,1436,825,38.8995,-104.6992,0,0,1,1,99,2,2
1.0,1,1,1425,825,38.9148,-104.7713,0,0,1,3,99,2,2
1.0,1,1,1400,825,40.0054,-75.1415,1,1,0,0,0,11,3
1.0,1,1,1376,825,38.9577,-104.7566,0,0,1,4,99,2,2
1.0,1,1,1346,825,36.1036,-80.2159,1,1,0,11,99,18,1
1.0,2,1,1265,825,39.5551,-76.9906,1,1,0,6,99,4,2
1.0,2,1,1185,825,45.4851,-122.8349,0,0,1,6,0,11,3
1.0,2,1,1015,825,38.8562,-104.772,1,1,0,4,0,11,3
1.5,1,1,1005,825,39.7475,-75.0223,1,1,0,6,99,2,2
1.0,2,1,985,825,41.2562,-96.0404,1,0,0,5,0,11,3
1.5,2,1,955,825,39.1366,-84.4337,1,0,0,3,99,0,2
1.0,1,1,925,825,39.0744,-94.5521,1,1,0,0,0,11,3
1.0,2,1,875,825,46.599,-120.5572,0,0,1,0,0,11,3
1.0,1,1,850,825,41.2562,-96.0404,1,1,0,0,0,11,3
1.0,2,1,825,825,35.9695,-83.981,1,1,0,0,0,11,3
1.0,1,1,775,825,34.678,-92.7603,1,1,0,0,0,11,3
1.0,2,1,710,825,42.7199,-84.5731,0,0,1,4,0,11,3
1.0,2,1,700,825,40.2057,-85.4,1,1,0,7,0,11,3
1.0,2,1,615,825,38.2006,-84.9469,1,1,0,6,0,11,3
1.0,1,1,1899,826,47.6829,-122.1209,0,0,1,2,99,3,2
1.0,1,1,1450,826,40.5853,-105.0839,0,0,1,3,99,0,2
1.0,1,1,1300,826,26.1806,-81.7257,1,1,0,11,0,11,3
1.0,1,1,1275,826,32.833,-83.6723,1,1,0,8,0,11,3
1.0,1,1,1009,826,28.6658,-81.3932,1,1,0,11,0,11,3
1.0,1,1,950,826,29.7714,-95.4343,1,0,0,0,0,11,3
1.0,1,1,900,826,29.7714,-95.4343,1,0,0,2,0,11,3
1.0,1,1,2895,827,37.3905,-122.0796,1,1,0,1,0,11,3
1.0,1,1,1700,827,38.6487,-77.3152,1,1,0,5,0,11,3
1.0,1,1,1650,827,40.2206,-74.7174,1,1,0,3,99,4,2
1.0,1,1,1315,827,34.1222,-84.2975,0,0,1,3,99,0,2
1.0,1,1,1191,827,30.4973,-97.8276,0,0,1,5,0,11,3
1.0,1,1,976,827,30.4973,-97.8276,1,1,0,0,3,12,6
1.0,1,1,964,827,37.1386,-77.3919,1,1,0,12,99,23,1
1.0,1,1,958,827,35.1354,-89.7585,1,1,0,13,4,11,6
1.0,1,1,2290,828,30.3054,-97.7497,1,1,0,6,0,11,3
1.0,1,1,1800,828,39.1527,-76.9306,0,0,1,3,99,21,1
1.0,1,1,1688,828,38.7864,-77.6563,0,0,1,0,0,11,3
2.0,2,1,1568,828,40.7985,-77.8612,1,0,0,0,0,11,3
1.0,1,1,1395,828,27.3071,-80.4554,1,1,0,5,99,0,2
1.0,1,1,1250,828,39.4944,-77.4535,1,1,0,0,0,20,2
1.0,1,1,1220,828,39.4944,-77.4535,1,1,0,0,0,20,2
1.0,1,1,1070,828,34.1139,-84.0073,1,1,0,5,0,11,3
2.0,2,1,635,828,42.0621,-93.8855,1,1,0,4,4,11,6
1.0,2,1,625,828,33.0769,-83.3032,0,0,1,6,5,21,4
1.0,1,1,2870,829,47.6869,-122.1896,1,1,0,7,99,2,2
1.0,1,1,1729,829,33.7848,-84.3922,1,0,0,0,0,11,3
1.0,2,1,1695,829,39.736,-104.9819,0,0,1,0,0,11,3
1.0,1,0,1380,829,32.9314,-97.0956,0,0,1,3,99,4,2
1.0,1,1,1281,829,37.1223,-76.4484,0,0,1,2,99,23,1
1.0,1,1,1970,830,40.9472,-74.2427,1,1,0,15,99,4,2
1.0,1,1,1876,830,42.3968,-71.0342,1,1,0,9,0,11,3
1.0,2,1,1875,830,40.6077,-74.2824,0,0,1,7,99,1,2
1.0,1,1,1790,830,41.8625,-87.6825,1,1,0,0,0,11,3
1.0,1,1,1570,830,33.8323,-117.9079,0,0,1,0,0,11,3
1.0,2,1,1550,830,47.75,-122.24,0,0,1,3,4,11,6
1.0,2,1,1486,830,41.2562,-96.0404,0,0,1,5,0,11,3
1.0,1,1,1475,830,40.8861,-74.4847,0,0,1,0,3,12,6
1.0,1,1,1430,830,43.0531,-87.9659,1,1,0,9,0,11,3
1.0,1,1,1420,830,36.7434,-76.2257,0,0,1,7,99,19,1
1.0,1,1,1330,830,43.0637,-88.1403,1,1,0,8,0,11,3
1.0,2,1,1270,830,42.9833,-71.4574,1,1,0,7,99,1,2
1.0,1,1,1039,830,33.9351,-84.5289,1,1,0,4,99,3,2
1.0,1,1,1018,830,33.9222,-84.0725,0,0,1,5,99,3,2
1.0,2,1,920,830,41.3864,-81.7377,0,0,1,4,99,21,1
1.0,2,1,899,830,40.7061,-111.9048,0,0,1,0,0,11,3
1.0,2,1,799,830,36.8892,-76.2382,0,0,1,0,99,21,1
1.0,1,1,795,830,30.0871,-95.4685,1,1,0,11,4,11,6
2.0,2,1,781,830,32.275,-95.3017,1,1,0,2,99,1,2
1.0,2,1,680,830,37.2737,-79.9668,1,1,0,2,0,11,3
1.0,1,1,1882,831,40.3663,-74.6688,0,0,1,1,99,4,2
1.0,3,1,1290,831,39.0744,-94.5521,1,1,0,1,4,11,6
1.0,1,1,850,831,39.2858,-84.522,1,1,0,3,99,1,2
1.0,1,1,2920,832,40.722,-74.0644,0,0,1,4,99,4,2
1.0,1,1,2495,832,40.8342,-73.9735,0,0,1,2,99,0,2
1.0,1,1,1700,832,32.8212,-96.7853,1,1,0,0,0,11,3
1.0,2,1,1550,832,33.7848,-84.3922,0,0,1,0,24,11,0
1.0,2,1,1325,832,45.4922,-122.8578,1,1,0,0,0,11,3
1.0,2,1,1245,832,39.0744,-94.5521,1,1,0,1,0,11,3
1.0,1,1,981,832,36.0346,-78.869,0,0,1,0,99,3,2
1.0,1,1,952,832,40.4042,-80.0968,1,0,0,10,0,11,3
1.0,1,1,891,832,35.6757,-97.4949,1,1,0,1,0,11,3
1.0,1,1,800,832,36.3317,-82.3837,1,1,0,0,0,11,3
1.0,1,1,1800,833,42.4164,-71.0059,0,0,1,0,0,11,3
1.0,1,1,1445,833,45.6037,-122.6756,1,1,0,8,0,11,3
1.0,2,1,1399,833,42.9833,-71.4574,1,1,0,8,99,1,2
1.0,1,1,1335,833,28.0569,-82.6059,0,0,1,1,0,11,3
1.0,2,1,1300,833,39.5235,-119.8016,1,1,0,4,0,11,3
1.0,2,1,1299,833,42.9833,-71.4574,1,1,0,8,99,1,2
1.0,2,1,1245,833,39.5902,-74.3541,0,0,1,2,99,3,2
1.0,2,1,1209,833,39.5902,-74.3541,0,0,1,2,99,3,2
1.0,1,1,1092,833,33.0023,-96.8406,1,1,0,1,99,0,2
1.0,1,1,1025,833,45.1748,-93.3109,0,0,1,5,3,12,6
1.0,1,1,999,833,43.1921,-89.2195,1,0,0,11,4,11,6
1.0,1,1,969,833,35.823,-78.6438,1,1,0,15,99,0,2
1.0,1,1,885,833,40.8062,-96.6778,1,1,0,7,0,11,3
2.0,2,1,2275,834,34.1517,-118.3651,1,1,0,0,0,11,3
1.0,1,0,2265,834,35.9966,-78.8991,0,0,1,2,99,2,2
1.0,2,1,1950,834,34.164,-118.4984,0,0,1,0,0,11,3
1.0,1,1,1710,834,34.092,-117.8844,0,0,1,0,0,11,3
1.0,1,1,1350,834,29.4624,-98.5253,1,1,0,4,0,11,3
1.5,1,1,1015,834,32.722,-97.083,0,0,1,2,99,2,2
1.0,1,1,905,834,32.4418,-99.7494,1,1,0,6,0,11,3
1.0,2,1,795,834,47.9179,-97.0658,0,0,1,0,0,11,3
1.0,1,1,2184,835,30.3054,-97.7497,1,1,0,6,0,11,3
2.0,2,1,2095,835,33.8726,-117.8546,0,0,1,10,1,10,2
1.0,2,0,1898,835,40.3346,-74.5794,1,1,0,3,99,4,2
1.0,1,1,1350,835,39.0744,-94.5521,1,1,0,0,0,11,3
1.0,2,1,1245,835,38.8516,-76.8871,1,0,0,0,99,21,1
1.0,1,1,1029,835,35.6714,-79.1694,1,1,0,1,99,0,2
1.0,1,1,925,835,30.4601,-84.2714,1,1,0,10,0,11,3
1.0,1,1,870,835,41.2562,-96.0404,1,1,0,0,0,11,3
1.0,1,1,1545,836,39.2608,-77.278,0,0,1,2,99,23,1
1.0,1,1,1320,836,39.4276,-76.7727,0,0,1,7,99,4,2
1.0,1,1,1180,836,29.4624,-98.5253,0,0,1,1,0,11,3
1.0,1,1,1123,836,32.8524,-97.0886,0,0,1,2,99,3,2
1.0,1,1,919,836,30.2989,-81.6324,1,1,0,10,4,11,6
1.0,2,1,1745,837,47.5892,-122.0343,1,1,0,10,99,4,2
1.0,2,1,1745,837,47.5892,-122.0343,1,1,0,10,99,4,2
1.0,2,1,1670,837,47.5892,-122.0343,0,0,1,10,99,4,2
1.0,2,1,1600,837,40.2659,-74.6959,0,0,1,4,99,4,2
2.0,2,1,1438,837,37.1892,-93.2908,1,1,0,12,0,11,3
1.0,1,1,850,837,40.8062,-96.6778,1,1,0,8,0,11,3
1.0,1,1,2070,838,40.2897,-74.0189,0,0,1,4,99,0,2
1.0,1,1,1600,838,43.6046,-116.2475,0,1,0,0,0,11,3
1.0,1,1,1250,838,42.9384,-87.9971,1,1,0,0,0,11,3
1.0,1,1,811,838,43.5329,-96.7265,0,0,1,0,0,11,3
2.0,2,1,825,839,42.0259,-93.6516,1,1,0,5,4,11,6
2.0,2,1,2695,840,34.0372,-118.2972,1,0,0,0,0,11,3
1.0,2,1,2195,840,33.8056,-118.1696,1,1,0,0,12,11,5
1.0,1,1,2150,840,41.0133,-74.3321,0,0,1,3,99,4,2
2.0,3,1,1590,840,40.4969,-86.9659,0,0,1,3,0,11,3
1.0,1,1,1475,840,43.0531,-87.9659,1,1,0,9,16,11,1
1.0,1,1,1450,840,30.3054,-97.7497,0,0,1,0,26,11,5
1.0,1,1,1417,840,29.7714,-95.4343,1,0,0,0,0,11,3
1.0,2,1,1322,840,38.8391,-76.9175,0,0,1,1,99,20,1
1.0,1,1,1310,840,39.8952,-75.0415,0,0,1,5,99,2,2
1.0,2,0,1270,840,38.9148,-104.7713,0,0,1,0,99,2,2
1.0,1,1,1200,840,40.3613,-86.9005,1,1,0,3,0,11,3
1.0,1,1,1200,840,33.8144,-84.2804,1,1,0,5,99,2,2
1.0,2,1,1165,840,39.5373,-76.3558,0,0,1,3,99,1,2
1.0,2,1,1155,840,38.7918,-104.8265,1,1,0,8,99,1,2
1.0,1,1,1100,840,41.4794,-81.5609,1,1,0,0,0,11,3
1.0,3,1,1095,840,43.0724,-89.4003,0,0,1,3,0,11,3
1.0,2,1,1070,840,38.9148,-104.7713,0,0,1,0,99,2,2
1.0,1,1,1050,840,44.9379,-93.6693,1,0,0,0,0,11,3
1.0,2,1,995,840,38.8862,-104.7389,1,1,0,7,99,2,2
2.0,2,1,825,840,39.3042,-94.9253,1,1,0,9,0,11,3
1.0,2,1,795,840,31.7951,-106.3886,0,0,1,4,13,22,3
1.0,3,1,775,840,36.116,-95.9281,0,0,1,0,0,11,3
1.0,2,1,775,840,33.9612,-81.1134,1,1,0,0,3,12,6
1.0,2,1,700,840,30.0294,-93.8359,0,0,1,0,26,11,5
1.0,2,1,675,840,47.9179,-97.0658,0,0,1,0,0,11,3
1.0,2,1,650,840,35.0673,-92.3808,1,1,0,4,0,11,3
1.0,1,1,2600,841,34.0372,-118.2972,0,0,1,0,0,11,3
2.0,2,1,1476,841,39.2031,-76.7531,0,0,1,6,99,3,2
1.0,1,1,1268,841,41.4501,-81.9235,0,0,1,0,99,21,1
1.0,1,1,1076,841,35.9651,-86.5147,1,1,0,5,0,11,3
1.0,1,1,650,841,42.0259,-93.6516,0,0,1,1,0,11,3
2.0,2,1,2350,842,41.8625,-87.6825,1,1,0,1,8,10,2
1.0,1,1,1900,842,34.1132,-117.6615,0,0,1,0,0,11,3
1.0,1,1,1875,842,32.8212,-96.7853,1,1,0,0,0,11,3
1.0,1,1,1230,842,35.471,-97.5299,1,1,0,0,12,11,5
1.0,1,1,1057,842,39.267,-84.2921,1,1,0,10,99,0,2
1.0,1,1,1042,842,35.9165,-78.9177,0,0,1,5,99,3,2
1.0,1,1,995,842,36.3188,-86.6973,1,1,0,0,0,11,3
1.0,1,1,870,842,36.0249,-78.4646,1,1,0,7,99,1,2
1.0,1,1,2186,843,32.8212,-96.7853,1,1,0,0,0,11,3
1.0,2,1,1755,843,47.8441,-122.1991,0,0,1,0,99,1,2
1.0,1,1,1624,843,32.8123,-96.8146,0,0,1,4,99,20,1
1.0,1,0,1595,843,42.9442,-71.5194,1,1,0,4,99,2,2
2.0,2,1,1264,843,35.0462,-85.2352,1,1,0,7,0,11,3
1.0,2,1,950,843,39.0744,-94.5521,0,0,1,7,4,11,6
1.0,1,1,805,843,48.2469,-101.3017,0,0,1,0,0,11,3
1.0,1,1,1280,844,43.0735,-88.0172,1,0,0,0,0,11,3
1.0,1,1,1202,844,30.3054,-97.7497,0,0,1,7,0,11,3
1.0,1,1,1184,844,28.077,-82.4202,1,1,0,5,0,11,3
1.5,2,1,1120,844,39.4733,-76.2993,0,0,1,2,99,1,2
1.0,2,1,424,844,43.7815,-88.4411,1,1,0,2,0,11,3
1.0,1,1,3191,845,40.722,-74.0644,1,1,0,0,99,4,2
1.0,1,0,3159,845,40.722,-74.0644,0,0,1,0,99,4,2
1.0,1,1,2355,845,42.4585,-71.0609,1,1,0,1,99,21,1
1.0,1,1,1900,845,44.0559,-121.3041,1,1,0,0,0,11,3
2.0,2,1,1805,845,33.8323,-117.9079,0,0,1,0,0,11,3
1.0,1,1,1582,845,33.7848,-84.3922,0,0,1,8,4,11,6
1.0,1,1,1395,845,44.8144,-93.1655,1,1,0,6,8,10,2
1.0,2,1,1200,845,25.933,-80.2624,0,0,1,1,15,22,1
1.0,2,1,1015,845,41.2562,-96.0404,1,1,0,0,0,11,3
2.0,2,1,975,845,37.6322,-77.5452,0,0,1,1,99,18,1
1.0,1,1,870,845,36.0913,-79.2861,1,1,0,1,99,20,1
1.0,1,1,1689,846,40.8866,-74.7498,0,0,1,6,99,0,2
1.0,1,1,1595,846,38.7999,-77.1072,1,1,0,2,0,11,3
1.0,1,1,1465,846,30.3054,-97.7497,0,0,1,3,0,11,3
1.0,1,1,1327,846,40.8866,-74.7498,0,0,1,6,99,0,2
1.0,1,1,1315,846,41.8625,-87.6825,1,1,0,0,0,11,3
1.0,1,1,1283,846,30.3054,-97.7497,0,0,1,5,0,11,3
1.0,1,1,1277,846,40.8866,-74.7498,0,0,1,6,99,0,2
1.0,1,1,1044,846,30.3054,-97.7497,0,0,1,3,0,11,3
1.0,1,1,925,846,35.6217,-97.4702,0,0,1,3,99,3,2
1.0,2,1,875,846,43.0531,-87.9659,1,1,0,5,4,11,6
1.0,2,1,2898,847,34.0372,-118.2972,1,1,0,0,0,11,3
1.0,1,1,1686,847,32.8212,-96.7853,1,1,0,0,0,11,3
1.0,1,1,1565,847,27.2467,-82.4882,1,1,0,3,99,20,1
1.0,1,1,1500,847,44.8653,-93.4749,1,1,0,3,4,11,6
1.0,2,1,1145,847,30.3054,-97.7497,1,1,0,0,3,12,6
1.0,2,1,1100,847,39.842,-75.0295,1,1,0,1,99,3,2
1.0,1,1,799,847,35.1628,-85.2135,1,1,0,0,8,11,2
1.0,1,1,1950,848,45.5091,-122.6449,0,0,1,0,0,11,3
1.0,1,1,1707,848,33.8144,-84.2804,0,0,1,5,99,2,2
1.0,2,1,1337,848,38.8391,-76.9175,1,1,0,1,99,20,1
1.0,2,1,1337,848,38.8391,-76.9175,0,0,1,1,99,20,1
1.0,1,1,1311,848,28.0076,-82.4792,1,1,0,9,0,11,3
1.0,1,1,879,848,30.4601,-84.2714,1,1,0,8,0,11,3
1.0,1,1,1292,849,35.823,-78.6438,0,0,1,0,99,1,2
1.0,3,1,1185,849,33.3898,-111.9272,1,1,0,3,0,11,3
1.0,1,1,1050,849,36.3302,-115.3257,0,0,1,7,99,20,1
1.0,1,1,839,849,30.4601,-84.2714,1,1,0,13,0,11,3
1.0,2,1,3950,850,34.1332,-118.3636,1,1,0,1,0,11,3
1.0,1,1,3390,850,42.3882,-83.1122,0,0,1,4,0,11,3
1.0,1,1,2800,850,37.7904,-122.2151,0,0,1,0,0,11,3
2.0,2,1,2800,850,34.0948,-118.3699,1,1,0,0,0,11,3
1.0,2,1,2795,850,34.0372,-118.2972,1,0,0,0,0,11,3
1.0,1,1,2750,850,34.0075,-118.3941,1,1,0,1,16,11,1
1.5,1,1,2700,850,34.0372,-118.2972,1,1,0,0,0,11,3
1.0,2,1,2700,850,34.0899,-118.2932,1,1,0,4,99,20,1
1.0,2,1,2695,850,34.0372,-118.2972,1,1,0,0,3,12,6
1.0,1,1,2570,850,34.0372,-118.2972,0,0,1,0,3,12,6
1.0,1,1,2515,850,40.2945,-73.9952,1,1,0,10,99,0,2
1.0,1,1,2300,850,42.418,-71.1669,0,0,1,1,99,0,2
1.0,2,1,2295,850,47.616,-122.3275,1,1,0,0,0,11,3
1.0,1,1,2260,850,40.8342,-73.9735,1,1,0,0,8,11,2
1.0,1,1,2100,850,40.0054,-75.1415,1,1,0,3,0,11,3
1.5,2,1,2075,850,40.0341,-105.3055,1,1,0,3,99,22,1
1.0,1,1,1990,850,27.3311,-82.548,1,1,0,5,99,19,1
1.0,1,1,1845,850,33.8596,-118.2552,0,0,1,11,99,2,2
1.0,2,1,1795,850,33.7834,-118.1506,0,0,1,0,99,3,2
1.0,2,1,1775,850,33.1308,-117.0809,0,0,1,0,3,12,6
1.0,2,1,1699,850,28.0076,-82.4792,1,1,0,4,0,11,3
1.0,2,1,1695,850,40.0414,-75.4867,1,1,0,0,0,11,3
1.0,2,1,1695,850,47.2087,-121.8634,0,0,1,5,0,9,3
1.0,1,1,1685,850,33.736,-117.8821,1,1,0,0,0,11,3
1.0,2,1,1599,850,47.7179,-122.2059,0,0,1,4,99,2,2
1.5,1,1,1550,850,40.5007,-80.0667,0,0,1,0,99,4,2
1.0,1,1,1500,850,38.0692,-78.7023,0,0,1,0,0,11,3
1.0,2,1,1500,850,26.2196,-98.2339,1,0,0,0,0,11,3
1.0,1,1,1450,850,44.9358,-93.6328,1,0,0,0,0,11,3
1.0,1,1,1450,850,44.9405,-93.1027,1,1,0,2,0,11,3
1.0,2,1,1450,850,40.5059,-80.1869,0,0,1,8,99,3,2
1.0,1,1,1399,850,42.2711,-83.745,1,1,0,5,0,11,3
1.0,1,1,1399,850,28.0076,-82.4792,1,1,0,2,0,11,3
1.0,2,1,1395,850,39.3776,-76.706,0,0,1,2,3,21,6
1.0,1,1,1359,850,42.2711,-83.745,1,1,0,5,0,11,3
1.0,2,1,1350,850,30.3054,-97.7497,0,0,1,0,0,11,3
1.5,2,1,1339,850,45.4851,-122.8349,1,1,0,0,3,12,6
1.0,1,1,1325,850,43.0531,-87.9659,1,1,0,0,0,11,3
1.0,1,1,1299,850,28.4951,-81.4553,1,1,0,6,0,11,3
1.0,2,1,1295,850,30.3054,-97.7497,1,1,0,0,8,11,2
1.0,2,1,1285,850,45.3402,-122.5586,1,1,0,0,0,11,3
1.0,1,1,1269,850,45.3906,-122.5887,1,1,0,14,0,11,3
1.0,1,1,1269,850,42.2711,-83.745,1,1,0,8,0,11,3
1.0,2,1,1242,850,36.9427,-76.253,0,0,1,2,99,20,1
1.0,2,1,1230,850,40.7061,-111.9048,1,1,0,0,0,11,3
1.0,2,1,1225,850,28.5163,-81.3644,1,1,0,0,0,11,3
1.0,2,1,1200,850,27.0717,-82.3833,1,1,0,0,0,11,3
2.0,2,1,1200,850,40.1171,-88.1889,0,0,1,5,0,11,3
1.0,1,1,1200,850,39.1679,-84.4933,1,1,0,4,4,11,6
1.0,2,1,1195,850,29.7714,-95.4343,1,1,0,0,8,11,2
1.0,1,1,1179,850,39.1634,-76.6165,1,1,0,1,0,11,3
1.0,2,1,1150,850,39.3754,-76.8054,1,1,0,9,99,4,2
1.0,2,1,1140,850,39.9974,-82.9829,0,0,1,3,12,11,5
1.0,2,1,1135,850,39.3754,-76.8054,1,1,0,9,99,4,2
1.0,2,1,1133,850,39.4779,-119.8972,0,0,1,0,99,21,1
1.0,1,1,1125,850,39.8275,-75.1597,1,0,0,0,0,11,3
1.0,1,1,1110,850,35.791,-78.1902,1,1,0,14,99,0,2
1.0,2,1,1100,850,30.6859,-97.9119,1,1,0,0,0,11,3
1.0,1,1,1100,850,41.4648,-81.6794,1,1,0,5,4,11,6
1.0,2,1,1100,850,42.1088,-72.5522,0,0,1,1,19,0,5
1.0,2,1,1080,850,40.5059,-80.1869,1,0,0,8,99,3,2
1.0,2,1,1065,850,39.3754,-76.8054,1,1,0,9,99,4,2
1.0,2,1,1050,850,39.7286,-75.1276,0,0,1,2,99,3,2
2.0,2,1,1029,850,30.5118,-97.6873,1,1,0,0,0,11,3
1.0,2,1,1020,850,61.1723,-149.8414,1,1,0,1,0,11,3
1.0,2,1,1010,850,39.4324,-76.3552,0,0,1,1,99,3,2
1.0,3,1,1005,850,42.0259,-93.6516,0,0,1,0,8,11,2
1.0,2,1,1000,850,43.7012,-85.4657,1,1,0,0,4,11,6
1.0,1,1,1000,850,39.7475,-75.0223,0,0,1,6,99,2,2
1.0,1,1,995,850,38.6274,-90.304,1,1,0,0,0,11,3
1.0,2,1,995,850,39.0744,-94.5521,1,1,0,5,4,11,6
1.0,1,1,995,850,41.8625,-87.6825,1,1,0,0,3,12,6
2.0,2,1,995,850,26.9261,-82.3018,1,1,0,1,14,11,3
1.0,2,1,985,850,35.7551,-78.7199,1,1,0,8,99,1,2
1.0,2,1,980,850,45.2764,-92.9901,0,0,1,3,3,12,6
1.0,2,1,980,850,40.5059,-80.1869,0,0,1,8,99,3,2
1.0,2,1,980,850,40.5059,-80.1869,0,0,1,9,99,3,2
1.0,1,1,978,850,35.7751,-78.6391,0,0,1,4,99,3,2
1.0,1,1,969,850,42.2368,-83.6103,1,1,0,6,0,11,3
1.0,1,1,964,850,36.0913,-79.2861,0,0,1,3,99,20,1
1.0,2,1,959,850,45.2764,-92.9901,0,0,1,2,4,11,6
1.0,1,1,950,850,26.5761,-81.8644,1,1,0,0,0,11,3
1.0,1,1,949,850,35.823,-78.6438,0,0,1,6,99,23,1
1.0,2,1,925,850,40.7061,-111.9048,0,0,1,0,0,11,3
1.0,2,1,925,850,39.0744,-94.5521,1,1,0,4,4,11,6
1.0,1,1,910,850,39.3191,-76.6126,1,0,0,4,0,11,3
